Gender,Invoice ID,Branch,City,Customer type,Product line,Unit price,Quantity,Tax 5%,Total Sales,Gross Margin Percentage
Male,743-04-1105,B,Mandalay,Member,Health and beauty,97.22,9,43.749,38279.50002,30
Male,423-57-2993,B,Mandalay,Normal,Sports and travel,93.39,6,28.017,15699.04578,30
Male,275-28-0149,A,Yangon,Normal,Sports and travel,63.69,1,3.1845,202.820805,30
Male,101-17-6199,A,Yangon,Normal,Food and beverages,45.79,7,160.265,51369.74044999999,30
Male,423-80-0988,C,Naypyitaw,Normal,Sports and travel,76.4,2,7.64,1167.392,30
Male,548-46-9322,B,Mandalay,Normal,Food and beverages,39.9,10,19.95,7960.049999999999,30
Male,505-02-0892,B,Mandalay,Member,Health and beauty,42.57,8,17.028,5799.05568,30
Male,234-65-2137,C,Naypyitaw,Normal,Home and lifestyle,95.58,10,47.79,45677.68199999999,30
Male,687-47-8271,A,Yangon,Normal,Fashion accessories,98.98,10,49.49,48985.202000000005,30
Male,796-32-9050,A,Yangon,Normal,Food and beverages,51.28,6,15.384,4733.34912,30
Male,105-31-1824,A,Yangon,Member,Sports and travel,69.52,7,24.332,11840.92448,30
Male,249-42-3782,A,Yangon,Normal,Health and beauty,70.01,5,175.025,61267.50125,30
Male,316-55-4634,B,Mandalay,Member,Food and beverages,80.05,5,200.125,80100.03125,30
Male,733-33-4967,C,Naypyitaw,Normal,Electronic accessories,20.85,8,8.34,1391.112,30
Male,608-27-6295,B,Mandalay,Member,Electronic accessories,52.89,6,15.867,5035.2337800000005,30
Male,414-12-7047,B,Mandalay,Normal,Food and beverages,19.79,8,7.916,1253.26112,30
Male,827-26-2100,A,Yangon,Member,Home and lifestyle,33.84,9,15.228,4637.839680000001,30
Male,175-54-2529,A,Yangon,Member,Food and beverages,22.17,8,8.868,1572.82848,30
Male,407-63-8975,A,Yangon,Normal,Food and beverages,73.88,6,22.164,9824.85792,30
Male,342-65-4817,C,Naypyitaw,Member,Health and beauty,86.8,3,13.02,3390.4079999999994,30
Male,130-98-8941,C,Naypyitaw,Normal,Fashion accessories,64.26,7,22.491,10116.90162,30
Male,434-83-9547,C,Naypyitaw,Member,Food and beverages,38.47,8,15.388,4735.81088,30
Male,851-28-6367,A,Yangon,Member,Sports and travel,15.5,10,7.75,1201.25,30
Male,824-88-3614,C,Naypyitaw,Normal,Health and beauty,34.31,8,13.724,3766.96352,30
Male,895-66-0685,B,Mandalay,Member,Food and beverages,18.08,3,2.712,147.09888,30
Male,732-04-5373,B,Mandalay,Member,Home and lifestyle,46.47,4,9.294,1727.56872,30
Male,400-60-7251,A,Yangon,Normal,Home and lifestyle,74.07,1,3.7035,274.318245,30
Male,641-43-2399,B,Mandalay,Normal,Home and lifestyle,25.55,4,5.11,522.2420000000001,30
Male,831-07-6050,A,Yangon,Normal,Electronic accessories,32.71,5,8.1775,1337.430125,30
Male,848-24-9445,C,Naypyitaw,Member,Health and beauty,43.7,2,4.37,381.9380000000001,30
Male,699-01-4164,C,Naypyitaw,Normal,Health and beauty,41.5,4,8.3,1377.8000000000002,30
Male,426-39-2418,C,Naypyitaw,Normal,Electronic accessories,61.41,7,214.935,92394.10845,30
Male,875-46-5808,B,Mandalay,Member,Health and beauty,25.9,10,12.95,3354.05,30
Male,394-43-4238,B,Mandalay,Member,Home and lifestyle,17.77,5,4.4425,394.716125,30
Male,888-02-0338,A,Yangon,Normal,Electronic accessories,26.23,9,11.8035,2786.452245,30
Male,142-63-6033,B,Mandalay,Normal,Home and lifestyle,92.36,5,23.09,10662.962,30
Male,656-16-1063,B,Mandalay,Normal,Sports and travel,46.42,3,6.963,969.66738,30
Male,802-43-8934,A,Yangon,Normal,Home and lifestyle,18.28,1,914.0,16707.920000000002,30
Male,549-03-9315,B,Mandalay,Normal,Fashion accessories,94.87,8,37.948,28801.01408,30
Male,239-36-3640,B,Mandalay,Normal,Electronic accessories,45.35,6,13.605,3701.9205000000006,30
Male,468-01-2051,B,Mandalay,Normal,Food and beverages,62.08,7,21.728,9442.119680000002,30
Male,389-25-3394,C,Naypyitaw,Normal,Electronic accessories,11.81,5,2.9525,174.34512500000002,30
Male,213-72-6612,A,Yangon,Normal,Food and beverages,43.25,2,4.325,374.1125,30
Male,836-82-5858,B,Mandalay,Member,Health and beauty,69.37,9,312.165,194893.97445000004,30
Male,583-72-1480,C,Naypyitaw,Member,Electronic accessories,37.06,4,7.412,1098.75488,30
Male,269-04-5750,B,Mandalay,Member,Fashion accessories,73.82,4,14.764,4359.513919999999,30
Male,157-13-5295,A,Yangon,Member,Health and beauty,51.94,10,25.97,13488.818,30
Male,211-30-9270,C,Naypyitaw,Normal,Health and beauty,17.41,5,4.3525,378.885125,30
Male,478-06-7835,A,Yangon,Normal,Fashion accessories,89.69,1,4.4845,402.214805,30
Male,540-11-4336,A,Yangon,Normal,Food and beverages,24.94,9,11.223,2519.1145800000004,30
Male,448-81-5016,A,Yangon,Normal,Health and beauty,59.77,2,5.977,714.49058,30
Male,142-72-4741,C,Naypyitaw,Member,Fashion accessories,93.2,2,9.32,1737.248,30
Male,217-58-1179,A,Yangon,Member,Home and lifestyle,62.65,4,12.53,3140.018,30
Male,376-02-8238,B,Mandalay,Normal,Home and lifestyle,93.87,8,37.548,28197.046080000004,30
Male,530-90-9855,A,Yangon,Member,Home and lifestyle,47.59,8,19.036,7247.385920000001,30
Male,604-70-6476,A,Yangon,Member,Fashion accessories,17.94,5,4.485,402.3045,30
Male,799-71-1548,A,Yangon,Member,Electronic accessories,77.72,4,15.544,4832.31872,30
Male,785-13-7708,B,Mandalay,Normal,Food and beverages,73.06,7,25.571,13077.520820000002,30
Male,845-51-0542,B,Mandalay,Member,Food and beverages,46.55,9,209.475,87759.55124999999,30
Male,662-47-5456,C,Naypyitaw,Member,Fashion accessories,35.19,10,17.595,6191.6805,30
Male,290-68-2984,A,Yangon,Normal,Home and lifestyle,23.75,4,4.75,451.25,30
Male,704-11-6354,A,Yangon,Member,Home and lifestyle,58.9,8,23.56,11101.472,30
Male,110-48-7033,B,Mandalay,Member,Fashion accessories,32.62,4,6.524,851.2515199999999,30
Male,366-93-0948,A,Yangon,Member,Electronic accessories,66.35,1,3.3175,220.116125,30
Male,729-09-9681,A,Yangon,Member,Home and lifestyle,25.91,6,7.773,1208.39058,30
Male,151-16-1484,A,Yangon,Member,Electronic accessories,32.25,4,6.45,832.0500000000001,30
Male,380-94-4661,C,Naypyitaw,Member,Electronic accessories,65.94,4,13.188,3478.46688,30
Male,154-74-7179,B,Mandalay,Normal,Sports and travel,54.45,1,2.7225,148.240125,30
Male,808-65-0703,C,Naypyitaw,Normal,Home and lifestyle,35.47,4,7.094,1006.49672,30
Male,144-51-6085,A,Yangon,Member,Home and lifestyle,70.74,4,14.148,4003.31808,30
Male,566-19-5475,B,Mandalay,Normal,Fashion accessories,47.97,7,167.895,56377.46205,30
Male,537-72-0426,C,Naypyitaw,Member,Fashion accessories,70.99,10,35.495,25197.9005,30
Male,828-61-5674,A,Yangon,Member,Sports and travel,44.02,10,22.01,9688.802,30
Male,523-38-0215,C,Naypyitaw,Normal,Home and lifestyle,37.0,1,1.85,68.45,30
Male,667-92-0055,A,Yangon,Member,Health and beauty,99.83,6,29.949,17938.852020000002,30
Male,498-41-1961,B,Mandalay,Normal,Health and beauty,66.68,5,16.67,5557.778000000001,30
Male,593-95-4461,C,Naypyitaw,Member,Home and lifestyle,74.86,1,3.743,280.20098,30
Male,139-20-0155,B,Mandalay,Member,Electronic accessories,40.3,10,20.15,8120.45,30
Male,558-80-4082,C,Naypyitaw,Normal,Electronic accessories,27.85,7,9.7475,1900.2751250000003,30
Male,585-03-5943,B,Mandalay,Normal,Health and beauty,18.11,10,9.055,1639.8605,30
Male,727-75-6477,C,Naypyitaw,Normal,Electronic accessories,28.84,4,5.768,665.39648,30
Male,744-02-5987,A,Yangon,Member,Home and lifestyle,78.38,6,23.514,11058.16392,30
Male,307-83-9164,A,Yangon,Member,Home and lifestyle,60.01,4,12.002,2880.9600800000003,30
Male,446-47-6729,C,Naypyitaw,Normal,Fashion accessories,99.82,2,9.982,1992.80648,30
Male,573-10-3877,B,Mandalay,Member,Health and beauty,39.01,1,1.9505,76.08900499999999,30
Male,735-06-4124,C,Naypyitaw,Normal,Food and beverages,48.61,1,2.4305,118.146605,30
Male,411-77-0180,A,Yangon,Member,Electronic accessories,72.2,7,25.27,12771.458,30
Male,532-59-7201,B,Mandalay,Member,Sports and travel,79.93,6,23.979,11499.84882,30
Male,181-94-6432,C,Naypyitaw,Member,Fashion accessories,69.33,2,6.933,961.32978,30
Male,174-36-3675,C,Naypyitaw,Member,Food and beverages,99.37,2,9.937,1974.87938,30
Male,603-07-0961,C,Naypyitaw,Member,Electronic accessories,74.79,5,186.975,69919.30125,30
Male,787-15-1757,C,Naypyitaw,Member,Health and beauty,44.07,4,8.814,1553.73192,30
Male,372-94-8041,A,Yangon,Normal,Health and beauty,15.26,6,4.578,419.1616800000001,30
Male,746-54-5508,A,Yangon,Normal,Home and lifestyle,21.52,6,6.456,833.5987200000001,30
Male,276-54-0879,B,Mandalay,Normal,Sports and travel,97.74,4,19.548,7642.486079999999,30
Male,815-11-1168,A,Yangon,Member,Food and beverages,99.78,5,24.945,12445.0605,30
Male,719-76-3868,C,Naypyitaw,Member,Food and beverages,94.26,4,18.852,7107.95808,30
Male,730-61-8757,B,Mandalay,Member,Health and beauty,51.13,4,10.226,2091.4215200000003,30
Male,340-66-0321,A,Yangon,Member,Electronic accessories,36.36,4,7.272,1057.63968,30
Male,868-81-1752,B,Mandalay,Normal,Home and lifestyle,22.02,9,9.909,1963.76562,30
Male,634-97-8956,A,Yangon,Normal,Food and beverages,32.9,3,4.935,487.0844999999999,30
Male,566-71-1091,A,Yangon,Normal,Fashion accessories,77.02,5,19.255,7415.100499999999,30
Male,442-48-3607,A,Yangon,Member,Food and beverages,23.48,2,2.348,110.26208,30
Male,835-16-0096,C,Naypyitaw,Member,Sports and travel,14.7,5,3.675,270.1125,30
Male,898-04-2717,A,Yangon,Normal,Fashion accessories,76.4,9,34.38,23639.688,30
Male,378-07-7001,B,Mandalay,Member,Electronic accessories,48.09,3,7.2135,1040.691645,30
Male,150-89-8043,A,Yangon,Normal,Sports and travel,44.65,3,6.6975,897.1301249999999,30
Male,441-94-7118,A,Yangon,Member,Electronic accessories,71.95,1,3.5975,258.840125,30
Male,531-80-1784,A,Yangon,Normal,Electronic accessories,26.02,7,9.107,1658.7489799999998,30
Male,834-61-8124,A,Yangon,Normal,Electronic accessories,51.69,7,180.915,65460.47445,30
Male,565-67-6697,B,Mandalay,Member,Home and lifestyle,27.0,9,12.15,2952.4500000000003,30
Male,453-63-6187,B,Mandalay,Normal,Electronic accessories,27.5,3,4.125,340.3125,30
Male,578-80-7669,B,Mandalay,Normal,Sports and travel,74.97,1,3.7485,281.025045,30
Male,612-36-5536,A,Yangon,Member,Food and beverages,80.96,8,32.384,20974.46912,30
Male,471-41-2823,C,Naypyitaw,Normal,Food and beverages,99.79,2,9.979,1991.60882,30
Male,462-67-9126,A,Yangon,Normal,Home and lifestyle,73.22,6,21.966,9650.10312,30
Male,468-88-0009,A,Yangon,Member,Home and lifestyle,65.94,4,13.188,3478.46688,30
Male,254-31-0042,A,Yangon,Member,Electronic accessories,21.5,9,9.675,1872.1125,30
Male,382-25-8917,C,Naypyitaw,Normal,Fashion accessories,42.08,6,12.624,3187.30752,30
Male,743-88-1662,C,Naypyitaw,Normal,Sports and travel,95.49,7,334.215,223399.33245,30
Male,595-86-2894,C,Naypyitaw,Member,Fashion accessories,96.98,4,19.396,7524.096320000001,30
Male,289-15-7034,A,Yangon,Member,Sports and travel,82.33,4,16.466,5422.58312,30
Male,525-88-7307,B,Mandalay,Member,Sports and travel,75.82,1,3.791,287.43362,30
Male,689-16-9784,C,Naypyitaw,Normal,Food and beverages,46.77,6,14.031,3937.37922,30
Male,596-42-3999,B,Mandalay,Normal,Food and beverages,18.22,7,6.377,813.3225799999999,30
Male,563-36-9814,A,Yangon,Member,Electronic accessories,76.82,1,3.841,295.06562,30
Male,760-54-1821,B,Mandalay,Normal,Home and lifestyle,13.59,9,6.1155,747.986805,30
Male,346-12-3257,B,Mandalay,Member,Electronic accessories,19.24,9,8.658,1499.2192799999998,30
Male,651-61-0874,C,Naypyitaw,Normal,Home and lifestyle,46.22,4,9.244,1709.03072,30
Male,236-86-3015,C,Naypyitaw,Member,Home and lifestyle,13.98,1,699.0,9772.02,30
Male,882-40-4577,A,Yangon,Member,Sports and travel,67.26,4,13.452,3619.126080000001,30
Male,732-67-5346,A,Yangon,Normal,Food and beverages,13.79,5,3.4475,237.70512499999995,30
Male,569-71-4390,B,Mandalay,Normal,Sports and travel,21.87,2,2.187,95.65938,30
Male,132-23-6451,A,Yangon,Member,Health and beauty,20.97,5,5.2425,549.676125,30
Male,696-90-2548,A,Yangon,Normal,Sports and travel,25.84,3,3.876,300.46752,30
Male,472-15-9636,A,Yangon,Normal,Home and lifestyle,50.93,8,20.372,8300.36768,30
Male,268-03-6164,B,Mandalay,Normal,Health and beauty,96.11,1,4.8055,461.856605,30
Male,301-81-8610,B,Mandalay,Member,Fashion accessories,25.42,8,10.168,2067.76448,30
Male,489-64-4354,C,Naypyitaw,Normal,Fashion accessories,16.28,1,814.0,13251.92,30
Male,198-84-7132,B,Mandalay,Member,Fashion accessories,40.61,9,182.745,66791.47005,30
Male,269-10-8440,A,Yangon,Member,Health and beauty,53.17,7,186.095,69262.69805,30
Male,741-73-3559,B,Mandalay,Normal,Sports and travel,67.27,5,168.175,56565.66125,30
Male,286-75-7818,B,Mandalay,Normal,Fashion accessories,69.08,2,6.908,954.40928,30
Male,574-57-9721,C,Naypyitaw,Normal,Food and beverages,43.27,2,4.327,374.45858,30
Male,616-87-0016,B,Mandalay,Normal,Fashion accessories,95.54,7,33.439,22363.334420000003,30
Male,751-69-0068,C,Naypyitaw,Normal,Sports and travel,99.24,9,44.658,39886.73928,30
Male,257-73-1380,C,Naypyitaw,Member,Sports and travel,82.93,4,16.586,5501.90792,30
Male,345-08-4992,A,Yangon,Normal,Home and lifestyle,33.99,6,10.197,2079.57618,30
Male,549-96-4200,C,Naypyitaw,Member,Food and beverages,17.04,4,3.408,232.28928,30
Male,450-28-2866,C,Naypyitaw,Member,Food and beverages,17.44,5,4.36,380.19200000000006,30
Male,192-98-7397,C,Naypyitaw,Normal,Fashion accessories,12.78,1,639.0,8166.419999999999,30
Male,235-46-8343,C,Naypyitaw,Member,Food and beverages,27.66,10,13.83,3825.378,30
Male,453-12-7053,C,Naypyitaw,Normal,Fashion accessories,45.74,3,6.861,941.46642,30
Male,744-09-5786,B,Mandalay,Normal,Electronic accessories,22.01,6,6.603,871.99218,30
Male,568-88-3448,A,Yangon,Normal,Health and beauty,25.0,1,1.25,31.25,30
Male,187-83-5490,A,Yangon,Member,Electronic accessories,20.77,4,4.154,345.11432,30
Male,533-33-5337,B,Mandalay,Normal,Electronic accessories,79.39,10,39.695,31513.8605,30
Male,729-46-7422,C,Naypyitaw,Normal,Food and beverages,35.89,1,1.7945,64.404605,30
Male,639-76-1242,C,Naypyitaw,Normal,Food and beverages,40.52,5,10.13,2052.338,30
Male,470-32-9057,A,Yangon,Member,Food and beverages,51.34,5,12.835,3294.7445000000007,30
Male,554-53-3790,B,Mandalay,Normal,Sports and travel,37.02,6,11.106,2466.86472,30
Male,746-19-0921,C,Naypyitaw,Normal,Food and beverages,21.58,1,1.079,23.28482,30
Male,405-31-3305,A,Yangon,Member,Fashion accessories,43.13,10,21.565,9300.9845,30
Male,731-59-7531,B,Mandalay,Member,Health and beauty,72.57,8,29.028,16852.495679999996,30
Male,502-05-1910,A,Yangon,Normal,Health and beauty,65.18,3,9.777,1911.79458,30
Male,598-47-9715,C,Naypyitaw,Normal,Electronic accessories,84.07,4,16.814,5654.21192,30
Male,701-69-8742,B,Mandalay,Normal,Sports and travel,34.37,10,17.185,5906.4845,30
Male,575-67-1508,A,Yangon,Normal,Electronic accessories,38.6,1,1.93,74.498,30
Male,541-08-3113,C,Naypyitaw,Normal,Food and beverages,65.97,8,26.388,13926.53088,30
Male,674-15-9296,A,Yangon,Normal,Sports and travel,37.14,5,9.285,1724.2244999999998,30
Male,305-18-3552,B,Mandalay,Member,Home and lifestyle,60.38,10,30.19,18228.722,30
Male,795-49-7276,A,Yangon,Normal,Fashion accessories,37.15,4,7.43,1104.098,30
Male,556-72-8512,C,Naypyitaw,Normal,Home and lifestyle,22.96,1,1.148,26.35808,30
Male,437-53-3084,B,Mandalay,Normal,Fashion accessories,99.89,2,9.989,1995.60242,30
Male,632-32-4574,B,Mandalay,Normal,Sports and travel,75.92,8,30.368,18444.30848,30
Male,277-63-2961,B,Mandalay,Member,Sports and travel,73.97,1,3.6985,273.57804500000003,30
Male,620-02-2046,C,Naypyitaw,Normal,Home and lifestyle,69.4,2,6.94,963.2720000000002,30
Male,511-54-3087,B,Mandalay,Normal,Sports and travel,88.45,1,4.4225,391.170125,30
Male,726-29-6793,A,Yangon,Member,Electronic accessories,24.18,8,9.672,1870.95168,30
Male,291-21-5991,B,Mandalay,Member,Health and beauty,61.29,5,153.225,46955.80125,30
Male,189-52-0236,A,Yangon,Normal,Electronic accessories,99.55,7,348.425,242799.96125,30
Male,503-07-0930,C,Naypyitaw,Member,Sports and travel,58.39,7,204.365,83530.10645,30
Male,425-85-2085,B,Mandalay,Member,Health and beauty,54.86,5,13.715,3762.0245,30
Male,521-18-7827,C,Naypyitaw,Member,Home and lifestyle,39.39,5,9.8475,1939.465125,30
Male,220-28-1851,A,Yangon,Normal,Home and lifestyle,34.73,2,3.473,241.23458,30
Male,600-38-9738,C,Naypyitaw,Member,Sports and travel,71.92,5,17.98,6465.608,30
Male,133-14-7229,C,Naypyitaw,Normal,Health and beauty,62.87,2,6.287,790.52738,30
Male,534-01-4457,A,Yangon,Normal,Food and beverages,81.71,6,24.513,12017.74338,30
Male,286-62-6248,B,Mandalay,Normal,Fashion accessories,39.21,4,7.842,1229.93928,30
Male,339-38-9982,B,Mandalay,Member,Fashion accessories,59.86,2,5.986,716.64392,30
Male,827-77-7633,A,Yangon,Normal,Sports and travel,98.09,9,441.405,389676.74805,30
Male,287-83-1405,A,Yangon,Normal,Health and beauty,25.43,6,7.629,1164.03282,30
Male,435-13-4908,A,Yangon,Member,Fashion accessories,86.68,8,34.672,24042.95168,30
Male,857-67-9057,B,Mandalay,Normal,Electronic accessories,22.95,10,11.475,2633.5125,30
Male,583-41-4548,C,Naypyitaw,Normal,Home and lifestyle,16.67,7,5.8345,680.8278050000001,30
Male,643-38-7867,A,Yangon,Normal,Home and lifestyle,97.94,1,4.897,479.61218,30
Male,460-35-4390,A,Yangon,Normal,Home and lifestyle,30.68,3,4.602,423.56808,30
Male,343-87-0864,C,Naypyitaw,Member,Health and beauty,75.88,1,3.794,287.88872,30
Male,243-47-2663,C,Naypyitaw,Member,Electronic accessories,18.77,6,5.631,634.16322,30
Male,701-23-5550,B,Mandalay,Member,Home and lifestyle,38.81,4,7.762,1204.97288,30
Male,541-48-8554,A,Yangon,Normal,Sports and travel,60.95,9,274.275,150453.55125000002,30
Male,747-58-7183,B,Mandalay,Normal,Fashion accessories,57.27,3,8.5905,1475.933805,30
Male,399-69-4630,C,Naypyitaw,Normal,Electronic accessories,22.21,6,6.663,887.91138,30
Male,134-75-2619,A,Yangon,Member,Electronic accessories,19.32,7,6.762,914.49288,30
Male,356-44-8813,B,Mandalay,Normal,Home and lifestyle,37.48,3,5.622,632.1376799999999,30
Male,712-39-0363,A,Yangon,Member,Food and beverages,41.66,6,12.498,3124.00008,30
Male,174-75-0888,B,Mandalay,Normal,Electronic accessories,21.58,9,9.711,1886.07042,30
Male,866-99-7614,C,Naypyitaw,Normal,Food and beverages,89.2,10,44.6,39783.2,30
Male,760-90-2357,A,Yangon,Member,Electronic accessories,74.51,6,22.353,9993.132180000002,30
Male,514-37-2845,B,Mandalay,Normal,Fashion accessories,99.25,2,9.925,1970.1125,30
Male,343-61-3544,B,Mandalay,Member,Sports and travel,26.67,10,13.335,3556.444500000001,30
Male,239-48-4278,A,Yangon,Member,Food and beverages,10.13,7,3.5455,251.4114050000001,30
Male,355-34-6244,B,Mandalay,Normal,Food and beverages,72.39,2,7.239,1048.06242,30
Male,550-84-8664,A,Yangon,Normal,Sports and travel,85.91,5,214.775,92256.60125,30
Male,339-96-8318,B,Mandalay,Member,Fashion accessories,81.31,7,284.585,161977.24445,30
Male,458-61-0011,B,Mandalay,Normal,Food and beverages,60.3,4,12.06,2908.872,30
Male,592-34-6155,C,Naypyitaw,Normal,Food and beverages,31.77,4,6.354,807.46632,30
Male,207-73-1363,B,Mandalay,Normal,Health and beauty,69.51,2,6.951,966.32802,30
Male,390-31-6381,C,Naypyitaw,Normal,Food and beverages,27.22,3,4.083,333.41778,30
Male,375-72-3056,B,Mandalay,Normal,Sports and travel,63.06,3,9.459,1789.45362,30
Male,127-47-6963,A,Yangon,Normal,Health and beauty,51.71,4,10.342,2139.1392800000003,30
Male,379-17-6588,C,Naypyitaw,Normal,Fashion accessories,59.61,10,29.805,17766.7605,30
Male,227-50-3718,A,Yangon,Normal,Health and beauty,14.62,5,3.655,267.18049999999994,30
Male,302-15-2162,C,Naypyitaw,Member,Health and beauty,46.53,6,13.959,3897.07362,30
Male,585-11-6748,B,Mandalay,Member,Sports and travel,96.8,3,14.52,4216.607999999999,30
Male,470-31-3286,B,Mandalay,Normal,Health and beauty,14.82,3,2.223,98.83458,30
Male,152-68-2907,A,Yangon,Normal,Food and beverages,52.2,3,7.83,1226.178,30
Male,219-61-4139,C,Naypyitaw,Normal,Electronic accessories,83.08,1,4.154,345.11432,30
Male,373-09-4567,C,Naypyitaw,Normal,Food and beverages,77.56,10,38.78,30077.768,30
Male,830-58-2383,B,Mandalay,Normal,Home and lifestyle,31.75,4,6.35,806.4499999999999,30
Male,318-12-0304,A,Yangon,Normal,Fashion accessories,30.61,1,1.5305,46.848605,30
Male,349-97-8902,B,Mandalay,Member,Food and beverages,57.89,2,5.789,670.25042,30
Male,789-23-8625,B,Mandalay,Member,Fashion accessories,93.22,3,13.983,3910.48578,30
Male,284-54-4231,C,Naypyitaw,Member,Sports and travel,80.93,1,4.0465,327.483245,30
Male,443-59-0061,A,Yangon,Member,Food and beverages,67.45,10,33.725,22747.5125,30
Male,327-40-9673,B,Mandalay,Member,Sports and travel,72.6,6,21.78,9487.368,30
Male,840-19-2096,C,Naypyitaw,Member,Electronic accessories,87.91,5,219.775,96602.10125,30
Male,828-46-6863,A,Yangon,Member,Food and beverages,98.53,6,29.559,17474.68962,30
Male,598-06-7312,B,Mandalay,Member,Fashion accessories,91.35,1,4.5675,417.241125,30
Male,816-57-2053,A,Yangon,Normal,Sports and travel,60.87,2,6.087,741.0313799999999,30
Male,628-90-8624,B,Mandalay,Member,Health and beauty,82.58,10,41.29,34097.282,30
Male,856-66-2701,A,Yangon,Member,Home and lifestyle,53.3,3,7.995,1278.4004999999995,30
Male,149-61-1929,A,Yangon,Normal,Sports and travel,64.19,10,32.095,20601.7805,30
Male,655-07-2265,A,Yangon,Normal,Electronic accessories,78.31,3,11.7465,2759.605245,30
Male,589-02-8023,A,Yangon,Member,Food and beverages,83.77,2,8.377,1403.48258,30
Male,420-04-7590,B,Mandalay,Normal,Home and lifestyle,99.7,3,14.955,4473.0405,30
Male,182-88-2763,B,Mandalay,Member,Food and beverages,79.91,3,11.9865,2873.523645,30
Male,188-55-0967,B,Mandalay,Member,Health and beauty,66.47,10,33.235,22091.3045,30
Male,610-46-4100,A,Yangon,Normal,Health and beauty,28.95,7,10.1325,2053.351125,30
Male,665-63-9737,B,Mandalay,Normal,Fashion accessories,52.42,3,7.863,1236.53538,30
Male,794-32-2436,B,Mandalay,Member,Electronic accessories,55.67,2,5.567,619.82978,30
Male,273-84-2164,C,Naypyitaw,Member,Electronic accessories,12.05,5,3.0125,181.503125,30
Male,706-36-6154,A,Yangon,Member,Home and lifestyle,19.36,9,8.712,1517.97888,30
Male,778-89-7974,C,Naypyitaw,Normal,Health and beauty,70.21,6,21.063,8872.99938,30
Male,574-31-8277,B,Mandalay,Member,Fashion accessories,33.63,1,1.6815,56.54884500000001,30
Male,740-11-5257,C,Naypyitaw,Normal,Electronic accessories,24.74,10,12.37,3060.338,30
Male,369-82-2676,B,Mandalay,Normal,Electronic accessories,75.66,5,18.915,7155.544499999999,30
Male,742-04-5161,A,Yangon,Member,Home and lifestyle,72.78,10,36.39,26484.642,30
Male,149-15-7606,B,Mandalay,Member,Sports and travel,37.32,9,16.794,5640.76872,30
Male,133-77-3154,B,Mandalay,Member,Fashion accessories,60.18,4,12.036,2897.30592,30
Male,491-38-3499,A,Yangon,Member,Fashion accessories,55.45,1,2.7725,153.735125,30
Male,842-29-4695,C,Naypyitaw,Member,Sports and travel,17.14,7,5.999,719.7600199999999,30
Male,779-42-2410,B,Mandalay,Member,Food and beverages,57.74,3,8.661,1500.25842,30
Male,588-47-8641,A,Yangon,Member,Fashion accessories,56.04,10,28.02,15702.408,30
Male,642-61-4706,B,Mandalay,Member,Food and beverages,93.4,2,9.34,1744.712,30
Male,556-41-6224,C,Naypyitaw,Normal,Health and beauty,33.64,8,13.456,3621.27872,30
Male,242-11-3142,B,Mandalay,Member,Fashion accessories,83.77,2,8.377,1403.48258,30
Male,648-94-3045,C,Naypyitaw,Normal,Health and beauty,58.95,10,29.475,17375.5125,30
Male,130-67-4723,A,Yangon,Member,Food and beverages,48.5,6,14.55,4234.05,30
Male,105-10-6182,A,Yangon,Member,Fashion accessories,21.48,2,2.148,92.27808,30
Male,648-83-1321,A,Yangon,Member,Home and lifestyle,63.56,10,31.78,20199.368,30
Male,173-57-2300,C,Naypyitaw,Member,Sports and travel,72.88,2,7.288,1062.29888,30
Male,266-20-6657,C,Naypyitaw,Member,Food and beverages,55.04,7,19.264,7422.033919999999,30
Male,689-05-1884,A,Yangon,Member,Health and beauty,48.63,10,24.315,11824.3845,30
Male,826-58-8051,B,Mandalay,Normal,Home and lifestyle,62.19,4,12.438,3094.07688,30
Male,868-06-0466,A,Yangon,Member,Electronic accessories,69.58,9,31.311,19607.57442,30
Male,751-41-9720,C,Naypyitaw,Normal,Home and lifestyle,97.5,10,48.75,47531.25,30
Male,176-64-7711,B,Mandalay,Normal,Food and beverages,32.32,3,4.848,470.06208,30
Male,729-06-2010,B,Mandalay,Member,Health and beauty,80.47,9,362.115,262254.54645,30
Male,186-79-9562,B,Mandalay,Normal,Health and beauty,71.77,7,251.195,126197.85605,30
Male,162-65-8559,C,Naypyitaw,Member,Food and beverages,68.98,1,3.449,237.91202,30
Male,760-27-5490,C,Naypyitaw,Normal,Fashion accessories,15.62,8,6.248,780.75008,30
Male,445-30-9252,A,Yangon,Normal,Sports and travel,25.7,3,3.855,297.2205,30
Male,786-94-2700,A,Yangon,Member,Food and beverages,80.62,6,24.186,11699.25192,30
Male,735-32-9839,C,Naypyitaw,Member,Fashion accessories,98.7,8,39.48,31173.408,30
Male,482-17-1179,A,Yangon,Member,Electronic accessories,11.94,3,1.791,64.15362,30
Male,788-21-5741,A,Yangon,Normal,Fashion accessories,45.38,3,6.807,926.7049800000002,30
Male,776-68-1096,B,Mandalay,Normal,Home and lifestyle,44.12,3,6.618,875.9584799999999,30
Male,434-35-9162,B,Mandalay,Member,Food and beverages,23.34,4,4.668,435.80448,30
Male,442-44-6497,C,Naypyitaw,Member,Home and lifestyle,55.57,3,8.3355,1389.611205,30
Male,174-64-0215,B,Mandalay,Normal,Sports and travel,69.74,10,34.87,24318.338,30
Male,210-74-9613,C,Naypyitaw,Normal,Fashion accessories,97.26,4,19.452,7567.606080000001,30
